"indexbrawddeg","yfrawddeg","numberunits","valueunits","mediumval","rel_mediumval","mediumval_sq","rel_mediumval_sq","mediumval_nusq","rel_mediumval_nusq","mediumval_sq_nusq","rel_mediumval_sq_nusq","mediumval_hnu","rel_mediumval_hnu","mediumval_sq_hnu","rel_mediumval_sq_hnu","finished","tagref","tagcategory","tagfunction"
"449"," Pan doethont yn ogyuuch a hi, A unbenn, heb hi, nac ewch bellach hynny","14","0.272742","0.0194816","0.0952399","0.00531345","0.126989","0.00139154","0.00680285","0.000379532","0.00907063","0.000000036223","0.000000177084","0.00000000987954","0.000000236116","1",,,
"450"," Mi a dygaf pob un o honawch hyt y llys","10","0.234404","0.0234404","0.114584","0.00549451","0.131295","0.00234404","0.0114584","0.000549451","0.0131295","0.000000234404","0.00000114584","0.0000000549451","0.00000131295","1",,,
"451"," A hynny yw uym penyt am lad o honaf uu hun uy mab, a e diuetha","16","0.250441","0.0156525","0.0765213","0.00392003","0.0936881","0.000978284","0.00478258","0.000245002","0.0058555","0.0000000149274","0.0000000729764","0.00000000373844","0.0000000893479","1",,,
"452"," A wreicda, heb y Teirnon, ny thebygaf i y un o hyn uynet ar dy geuyn di","17","0.38622","0.0227188","0.111053","0.00877446","0.209657","0.0013364","0.00653252","0.000516145","0.0123327","0.0000000160008","0.0000000782141","0.00000000617982","0.00000014766","1",,,
"453"," Aet a y mynho, heb y mab, nyt af i","10","0.346709","0.0346709","0.169473","0.0120207","0.287212","0.00346709","0.0169473","0.00120207","0.0287212","0.000000346709","0.00000169473","0.000000120207","0.00000287212","1",,,
"454"," Dioer, eneit, heb Teirnon, nyt awn ninheu","7","0.0321173","0.00458819","0.022424","0.00014736","0.00351985","0.000655455","0.00320343","0.0000210514","0.000502836","0.000000272993","0.00000133421","0.00000000876778","0.000000209428","1",,,
"455"," Y llys a gyrchyssant","4","0.205598","0.0513996","0.251257","0.0105677","0.252521","0.0128499","0.0628143","0.00264192","0.0631302","0.0000501949","0.000245368","0.00001032","0.000246602","1",,,
"456"," A diruawr llywenyd a uu yn y herbyn","8","0.326039","0.0407549","0.199233","0.0132877","0.317549","0.00509436","0.0249041","0.00166096","0.0396936","0.00000124374","0.0000060801","0.000000405509","0.00000969083","1",,,
"457"," Ac yn dechreu treulaw y wled yd oedit yn y llys","11","0.291655","0.0265141","0.129607","0.00773296","0.184778","0.00241037","0.0117825","0.000702996","0.016798","0.000000164632","0.000000804758","0.0000000480156","0.00000114733","1",,,
"458"," Ynteu Pwyll a oed yn dyuot o gylchaw Dyuet","9","0.1676","0.0186223","0.0910403","0.0031211","0.0745951","0.00206914","0.0101156","0.000346789","0.00828834","0.00000031537","0.00000154178","0.0000000528562","0.00000126327","1",,,
"459"," Y r yneuad yd aethont, ac y ymolchi","8","0.256098","0.0320122","0.156474","0.00819826","0.195872","0.00400153","0.0195592","0.00102478","0.024484","0.000000976936","0.00000477519","0.000000250191","0.00000597753","1",,,
"460"," A llawen uu Pwyll wrth Teirnon, ac y eisted yd aethont","11","0.256835","0.0233487","0.114138","0.00599677","0.143301","0.00212261","0.0103761","0.00054516","0.0130274","0.000000144977","0.000000708704","0.0000000372352","0.000000889788","1",,,
"461"," Sef ual yd eistedyssont, Teirnon y rwg Pwyll a Riannon, a deu gedymdeith Teirnon uch llaw Pwyll a r mab y ryngthunt","22","0.567838","0.0258108","0.126172","0.0146563","0.350229","0.00117322","0.00573511","0.000666197","0.0159195","0.00000000500827","0.0000000244822","0.00000000284389","0.0000000679576","1",,,
"462"," Guedy daruot bwyta, ar dechreu kyuedach, ymdidan a wnaethon","9","0.115467","0.0128297","0.0627227","0.00148141","0.0354072","0.00142552","0.00696919","0.000164601","0.00393413","0.000000217272","0.00000106221","0.0000000250878","0.000000599624","1",,,
"463"," Sef ymdidan a uu gan Teirnon, menegi y holl gyfranc am y gassec ac am y mab, a megys y buassei y mab ar y hardelw wy, Teirnon a e wreic, ac y megyssynt","34","1.12146","0.0329842","0.161233","0.0369905","0.883865","0.000970123","0.00474214","0.00108796","0.025996","0.000000000725958","0.00000000354862","0.000000000814134","0.0000000194532","1",,,
"464"," Ac wely dy yna dy uab, Arglwydes, heb y Teirnon","10","0.173355","0.0173355","0.0847369","0.00300521","0.0718034","0.00173355","0.00847369","0.000300521","0.00718034","0.000000173355","0.000000847369","0.0000000300521","0.000000718034","1",,,
"465"," A phwy bynnac a dywot geu arnat, cam a wnaeth","10","0.305112","0.0305112","0.149165","0.00930936","0.222501","0.00305112","0.0149165","0.000930936","0.0222501","0.000000305112","0.00000149165","0.0000000930936","0.00000222501","1",,,
"466"," A minheu pann gigleu y gouut a oed arnat, trwm uu gennyf, a doluryaw a wneuthum","16","0.513388","0.0320867","0.15686","0.0164729","0.393682","0.00200542","0.00980376","0.00102956","0.0246051","0.0000000306003","0.000000149594","0.0000000157098","0.000000375444","1",,,
"467"," Ac ny thebygaf o r yniuer hwnn oll, nit adnappo not y mab yn uab y Pwyll, heb y Teirnon","20","0.44322","0.022161","0.108323","0.00982222","0.234676","0.00110805","0.00541613","0.000491111","0.0117338","0.00000000692532","0.0000000338508","0.00000000306944","0.0000000733362","1",,,
"468"," Nyt oes neb, heb y pawb, ny bo diheu gantaw hynny","11","0.149521","0.0135929","0.0664395","0.00203242","0.0485562","0.00123571","0.00603995","0.000184766","0.0044142","0.0000000844009","0.000000412537","0.0000000126197","0.000000301496","1",,,
"469"," Y rof i a Duw, heb y Riannon, oed escor uym pryder im, pei gwir hynny","16","0.364934","0.0228084","0.11149","0.00832355","0.198879","0.00142552","0.00696809","0.000520222","0.0124299","0.0000000217518","0.000000106325","0.00000000793796","0.000000189665","1",,,
"470"," Arglwydes, heb y Pendaran Dyuet, da yd enweist dy uab, Pryderi","11","0.14608","0.01328","0.0649099","0.00193996","0.0463463","0.00120728","0.0059009","0.00017636","0.0042133","0.0000000824586","0.00000040304","0.0000000120456","0.000000287774","1",,,
"471"," A goreu y gueda arnaw Pryderi uab Pwyll Penn Annwn","10","0.218728","0.0218728","0.10692","0.00478418","0.114319","0.00218728","0.010692","0.000478418","0.0114319","0.000000218728","0.0000010692","0.0000000478418","0.00000114319","1",,,
"472"," Edrychwch, heb y Riannon, na bo goreu y gueda arnaw y enw e hun","14","0.349919","0.0249942","0.122166","0.00874594","0.208944","0.0017853","0.00872615","0.00062471","0.0149246","0.0000000464728","0.000000227149","0.0000000162617","0.000000388499","1",,,
"473"," Mae yr enu heb y Pendaran Dyuet","7","0.140091","0.020013","0.0978179","0.00280363","0.0669784","0.002859","0.013974","0.000400519","0.00956834","0.00000119075","0.00000582007","0.000000166813","0.00000398515","1",,,
"474"," Gwri Wallt Euryn a dodyssom ni arnaw ef","8","0.123884","0.0154855","0.0757044","0.0019184","0.0458492","0.00193568","0.00946305","0.0002398","0.00573115","0.000000472579","0.00000231031","0.0000000585448","0.00000139921","1",,,
"475"," Pryderi, heb Pendaran Dyuet, uyd y enw ef","8","0.150288","0.018786","0.0918218","0.00282332","0.0674499","0.00234825","0.0114777","0.000352915","0.00843123","0.000000573304","0.00000280218","0.0000000861609","0.00000205841","1",,,
"476"," Yawnahaf, yw hynny, heb y Pwyll, kymryt enw y mab y wrth y geir a dywot y uam, pann gauas llawen chwedyl y wrthaw","24","0.772098","0.0321708","0.157249","0.024839","0.593451","0.00134045","0.00655202","0.00103496","0.0247271","0.00000000404022","0.0000000197483","0.00000000311945","0.0000000745295","1",,,
"477"," Ac ar hynny y trigwyt","5","0.149649","0.0299298","0.146303","0.00447896","0.107023","0.00598596","0.0292606","0.000895792","0.0214046","0.00000957753","0.000046817","0.00000143327","0.0000342474","1",,,
"478"," Teirnon, heb y Pwyll, Duw a dalo yt ueithryn y mab hwn hyt yr awr hon","16","0.363788","0.0227368","0.111138","0.00827137","0.197628","0.00142105","0.00694615","0.000516961","0.0123517","0.0000000216835","0.00000010599","0.0000000078882","0.000000188472","1",,,
"479"," A iawn yw idaw ynteu, o r byd gwr mwyn, y dalu ytti","13","0.2548","0.0196","0.0958097","0.00499408","0.119333","0.00150769","0.00736998","0.00038416","0.0091795","0.0000000527885","0.000000258043","0.0000000134505","0.0000003214","1",,,
"480"," Arglwyd, heb y Teirnon, y wreic a e magwys ef, nyt oes yn y byt dyn uwy y galar no hi yn y ol","24","0.730661","0.0304442","0.148813","0.0222444","0.531487","0.00126851","0.00620054","0.000926849","0.0221453","0.00000000382339","0.0000000186889","0.0000000027936","0.0000000667477","1",,,
"481"," Iawn yw idaw coffau ymi, ac y r wreic honno, a wnaethom yrdaw ef","14","0.280292","0.0200208","0.0978689","0.00561167","0.134096","0.00143006","0.00699063","0.000400834","0.00957832","0.0000000372256","0.000000181972","0.000000010434","0.000000249331","1",,,
"482"," Y rof i a Duw, heb y Pwyll, tra parhawyf i, mi a th kynhalyaf, a thi a th kyuoeth, tra allwyf kynnhal y meu uy hun","27","0.779551","0.0288723","0.141137","0.0225074","0.537829","0.00106934","0.00522729","0.000833608","0.0199196","0.00000000201216","0.00000000983606","0.00000000156858","0.0000000374822","1",,,
"483"," Os ynteu a uyd, iawnach yw idaw dy gynnhal nogyt y mi","12","0.22854","0.019045","0.093098","0.00435253","0.104007","0.00158708","0.00775817","0.000362711","0.00866724","0.0000000765375","0.00000037414","0.0000000174919","0.00000041798","1",,,
"484"," Ac os kynghor gennyt ti hynny, a chan hynn o wyrda, canys megeist ti ef hyt yr awr hon, ni a e rodwn ar uaeth at Pendaran Dyuet o hynn allan","31","0.341065","0.0110021","0.0537859","0.00375243","0.0896806","0.000354907","0.00173503","0.000121046","0.00289292","0.000000000384297","0.00000000187871","0.00000000013107","0.00000000313249","1",,,
"485"," A bydwch gedymdeithon chwitheu a thatmaetheu idaw","7","0.204045","0.0291493","0.142506","0.00594778","0.142156","0.00416419","0.020358","0.000849683","0.0203079","0.00000173436","0.00000847896","0.000000353887","0.00000845811","1",,,
"486"," Kynghor iawn, heb y pawb, yw hwnnw","7","0.135118","0.0193026","0.0943474","0.00260814","0.0623101","0.00275752","0.0134782","0.000372591","0.00890144","0.00000114849","0.00000561358","0.000000155182","0.00000370739","1",,,
"487"," Ac yna y rodet y mab y Pendaran Dyuet, ac yd ymyrrwys gwyrda y wlat y gyt ac ef","19","0.632653","0.0332975","0.162759","0.0210657","0.503318","0.0017525","0.00856625","0.00110872","0.0264904","0.0000000134476","0.0000000657319","0.00000000850764","0.00000020327","1",,,
"488"," Ac y kychwynnwys Teirnon Toryfliant a y gedymdeithon y ryngtaw a y wlat ac a e gyuoeth, gan garyat a llywenyd","21","0.875925","0.0417107","0.203898","0.0365355","0.873062","0.00198622","0.00970943","0.00173978","0.0415744","0.0000000102129","0.0000000499248","0.00000000894578","0.000000213771","1",,,
"489"," Ac nyt aeth heb gynnhic ydaw y tlysseu teccaf a r meirych goreu a r cwn hoffaf","17","0.394744","0.0232202","0.113508","0.00916603","0.21903","0.00136589","0.00667696","0.000539178","0.0128841","0.0000000163539","0.0000000799434","0.0000000064556","0.000000154262","1",,,
"490"," Ac ny mynnwys ef dim","5","0.0527682","0.0105536","0.0515962","0.000556897","0.0133108","0.00211073","0.0103192","0.000111379","0.00266217","0.00000337716","0.0000165108","0.000000178207","0.00000425947","1",,,
"491"," Yna y trigyssant wynteu ar eu kyuoeth, ac y magwyt Pryderi uab Pwyll Pen Annwn yn amgeledus, ual yd oed dylyet, yny oed delediwhaf gwass, a theccaf, a chwpplaf o pob camp da, o r a oed yn y dyrnas","40","0.797659","0.0199415","0.0974822","0.0159065","0.380111","0.000498537","0.00243706","0.000397662","0.00950279","0.000000000194741","0.000000000951975","0.000000000155337","0.00000000371203","1",,,
"492"," Uelly y treulyssant blwydyn a blwydyned, yny doeth teruyn ar hoedyl Pwyll Penn Annwn, ac y bu uarw","18","0.363787","0.0202104","0.0987934","0.00735227","0.175683","0.0011228","0.00548852","0.000408459","0.00976014","0.0000000106958","0.0000000522836","0.00000000389098","0.000000092975","1",,,
"493"," Ac y gwledychwys ynteu Pryderi seith cantref Dyuet, yn llwydannus garedic gan y gyuoeth, a chan pawb yn y gylch","20","0.494577","0.0247289","0.120881","0.0122303","0.292245","0.00123644","0.00604406","0.000611517","0.0146123","0.00000000772777","0.0000000377754","0.00000000382198","0.0000000913266","1",,,
"494"," Ac yn ol hynny y kynydwys trychantref Ystrat Tywi a phedwar cantref Keredigyawn","13","0.264101","0.0203155","0.0993127","0.00536535","0.128219","0.00156273","0.00763944","0.000412719","0.00986301","0.0000000547155","0.000000267478","0.0000000144504","0.000000345331","1",,,
"495"," Ac y gelwir y rei hynny, seith cantref Seissyllwch","9","0.242583","0.0269537","0.13175","0.00653852","0.156222","0.00299486","0.0146389","0.000726503","0.017358","0.000000456463","0.00000223119","0.00000011073","0.00000264563","1",,,
"496"," Ac ar y kynnyd hwnnw y bu ef, Pryderi uab Pwyll Penn Annwn, yny doeth yn y uryt wreika","19","0.411098","0.0216367","0.105762","0.00889482","0.212525","0.00113878","0.00556641","0.000468149","0.0111855","0.00000000873824","0.0000000427131","0.00000000359227","0.0000000858307","1",,,
"497"," Sef gwreic a uynnawd, Kicua, uerch Wynn Gohoyw, uab Gloyw Walltlydan, uab Cassnar Wledic o dyledogyon yr ynys hon","19","0.135992","0.00715748","0.0349904","0.000973362","0.0232623","0.00037671","0.0018416","0.0000512296","0.00122433","0.00000000289063","0.0000000141313","0.000000000393103","0.00000000939472","1",,,
"498"," Ac yuelly y teruyna y geing hon yma o r Mabynnogyon","11","0.268079","0.0243708","0.119124","0.00653332","0.156095","0.00221553","0.0108294","0.000593938","0.0141904","0.000000151324","0.000000739664","0.0000000405668","0.000000969227","1",,,
